date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-20,12.982480527718154,9.650205387487345,15.900210451295122,47035599949
2025-03-21,13.15795534911699,9.943095159733458,16.5467745182986,47035599949
2025-03-22,13.333430170515827,10.211319725917097,16.445892871607647,47035599949
2025-03-23,13.508904991914667,10.280684362766399,16.816816040207637,47035599949
2025-03-24,13.684379813313504,10.178016462103576,16.614951659817613,47035599949
2025-03-25,13.85985463471234,10.65460360849601,17.43291913111147,47035599949
2025-03-26,14.03532945611118,10.57073138145451,17.1940036906038,47035599949
2025-03-27,14.210804277510016,11.099986989867013,17.510206188126297,47035599949
2025-03-28,14.386279098908853,11.16702343802001,17.82619122809682,47035599949
2025-03-29,14.56175392030769,11.298399982153333,17.911359146197196,47035599949
2025-03-30,14.737228741706526,11.60250362777849,18.11435074790057,47035599949
2025-03-31,14.912703563105362,11.583938275892649,18.238716174302365,47035599949
2025-03-04,2.285731460456578,2.285731460456309,2.2857314604568213,47035600918
2025-03-05,2.571445781885153,2.571445781884848,2.571445781885455,47035600918
2025-03-06,2.857160103313724,2.8571601033133107,2.857160103314091,47035600918
2025-03-07,3.1428744247422955,3.1407905372186007,3.143358103699036,47035600918
2025-03-08,3.428588746170865,3.4229280027209796,3.4331169418584024,47035600918
2025-03-09,3.71430306759944,3.7039176277040164,3.7225746410887353,47035600918
2025-03-10,4.0000173890280095,3.9855022150997823,4.014235531963954,47035600918
2025-03-11,4.285731710456579,4.264520711144192,4.306446562658112,47035600918
2025-03-12,4.571446031885154,4.541605388284144,4.600368964719558,47035600918
2025-03-13,4.8571603533137235,4.818226047750981,4.894132374804717,47035600918
2025-03-14,5.142874674742293,5.097278225334103,5.185481270135399,47035600918
2025-03-15,5.428588996170866,5.373112497126956,5.478311959470747,47035600918
2025-03-16,5.7143033175994375,5.646533089936307,5.774134784044044,47035600918
2025-03-17,6.000017639028009,5.923996528279631,6.06911762448127,47035600918
2025-03-18,6.28573196045658,6.198969040203561,6.362787612820311,47035600918
2025-03-19,6.571446281885155,6.474442596632109,6.658825592577411,47035600918
2025-03-20,6.857160603313723,6.748153553690521,6.960217452771273,47035600918
2025-03-21,7.142874924742294,7.020226640580856,7.256380697263352,47035600918
2025-03-22,7.428589246170866,7.291343417986995,7.554439888120984,47035600918
2025-03-23,7.714303567599437,7.567843384063584,7.850629181089261,47035600918
2025-03-24,8.000017889028012,7.840877371372233,8.147935291421861,47035600918
2025-03-25,8.28573221045658,8.11633108976169,8.448146374565074,47035600918
2025-03-26,8.571446531885154,8.386222302804692,8.74719975492114,47035600918
2025-03-27,8.857160853313726,8.655896601628488,9.046427106863012,47035600918
2025-03-28,9.142875174742294,8.93052402252244,9.344772297356824,47035600918
2025-03-29,9.428589496170865,9.19978422796737,9.64511322105942,47035600918
2025-03-30,9.71430381759944,9.469552759587295,9.935888272122305,47035600918
2025-03-31,10.000018139028008,9.741835740336043,10.238503166239857,47035600918
2025-02-25,2.939676805769966,1.282990340693035,4.7084410980983495,47035601421
2025-02-26,2.760457969109914,0.8976644676229254,4.729064803143071,47035601421
2025-02-27,2.5812391324498636,0.7076258350125635,4.39339905457523,47035601421
2025-02-28,2.4020202957898125,0.5625970343930244,4.101351179787414,47035601421
2025-03-01,2.222801459129764,0.39912836795752016,4.105802295577365,47035601421
2025-03-02,2.0435826224697133,0.2736365829663949,3.910604132789456,47035601421
2025-03-03,1.8643637858096627,0.013784225849020797,3.662296307137356,47035601421
2025-03-04,1.685144949149612,-0.18050092451135177,3.4943159146068057,47035601421
2025-03-05,1.5059261124895593,-0.23568982253447937,3.431362835246277,47035601421
2025-03-06,1.3267072758295086,-0.5705412376116745,3.2317007930856976,47035601421
2025-03-07,1.147488439169458,-0.6326536603892717,3.0106268935998273,47035601421
2025-03-08,0.9682696025094073,-0.9416961276421567,2.8288636643248792,47035601421
2025-03-09,0.7890507658493566,-0.9910374717378416,2.6764036756864447,47035601421
2025-03-10,0.609831929189306,-1.3364817066697032,2.51379352139921,47035601421
2025-03-11,0.4306130925292573,-1.2823338377298263,2.2102211039207114,47035601421
2025-03-12,0.2513942558692066,-1.6601711408016382,2.1087167643387756,47035601421
